SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1502,5,2,Rural,2012,131922.46717924398
2913,5,2,Rural,1950,312060.6246681473
2982,5,2,Rural,1987,333839.4627318027
2758,5,2,Rural,1967,492195.25997201505
1404,5,1,Rural,1981,167976.04350495766
1677,5,1,Rural,1980,202347.98812734705
1589,5,2,Rural,1987,257647.2557400597
2532,5,3,Rural,1973,263534.7668683019
2838,5,1,Rural,1982,368397.7880239353
1043,5,2,Rural,2015,158715.02361381467
2073,5,1,Rural,1952,230607.77684772626
1825,5,1,Rural,2014,213918.08589259797
2859,5,2,Rural,1985,304942.3899234513
1791,5,2,Rural,1987,166739.2691258618
2799,5,1,Rural,1971,305058.5722631636
1875,5,2,Rural,1984,175137.9177160822
1881,5,3,Rural,1996,291921.2308722802
1732,5,1,Rural,1978,233278.50732891267
1170,5,1,Rural,2012,115512.56626897168
1005,5,1,Rural,1980,93865.33791495668
2129,5,2,Rural,2015,400904.95842366974
1453,5,1,Rural,2010,220918.45919097477
2609,5,3,Rural,1983,271235.5935182886
1374,5,3,Rural,1966,161030.28922804788
1638,5,2,Rural,2012,294997.68231721176
1098,5,3,Rural,1964,33289.3587556971
2387,5,1,Rural,2021,250431.39192197635
1490,5,2,Rural,2016,107439.2918329254
1574,5,3,Rural,1993,209029.43704026612
1719,5,1,Rural,2019,118958.416581649
2686,5,2,Rural,2010,334981.80282716255
1164,5,1,Rural,1998,209892.21243556935
2921,5,3,Rural,1957,334213.01265864255
2032,5,1,Rural,2010,274458.89373747597
2859,5,3,Rural,2010,354839.04905601847
1134,5,2,Rural,1979,94381.0569359443
2182,5,1,Rural,1995,265316.83981742384
1440,5,1,Rural,2012,196940.92695422363
2994,5,3,Rural,1956,397428.4415647776
2204,5,2,Rural,1985,205291.57083570218
2354,5,3,Rural,1999,212695.5485905955
1443,5,2,Rural,1962,240913.53643360076
1844,5,3,Rural,2012,287393.49337967695
2269,5,1,Rural,2013,226713.6772506097
2557,5,3,Rural,2017,230257.62062238314
1587,5,1,Rural,2003,186009.60988244985
2881,5,3,Rural,2014,286214.0780866622
2217,5,3,Rural,1981,241061.07588784714
1124,5,2,Rural,1967,75053.70923897362
2751,5,3,Rural,1959,321239.9936887118
1035,5,3,Rural,1955,202539.55995259486
1940,5,1,Rural,1987,263821.72710703616
2485,5,1,Rural,1978,320524.38433883537
2333,5,3,Rural,1990,254549.57996250043
2818,5,2,Rural,2019,287941.7510526991
1371,5,3,Rural,1991,190658.9029103233
2268,5,1,Rural,1961,219619.18926766404
1082,5,3,Rural,1987,124829.13749463213
2820,5,3,Rural,1993,232839.0752959124
2964,5,3,Rural,1996,291463.92641302786
2872,5,2,Rural,1954,282278.506881649
2349,5,3,Rural,1980,295660.99358840665
2991,5,3,Rural,1993,349747.6241158109
1051,5,3,Rural,1959,71787.5242924578
2901,5,1,Rural,1951,346104.4052613327
1719,5,1,Rural,1976,236295.54791317726
1259,5,1,Rural,2017,91193.0245372052
1365,5,1,Rural,2009,152145.44816804162
2238,5,2,Rural,2011,266249.26734307065
2187,5,2,Rural,1996,218227.0910802239
1781,5,3,Rural,2005,240756.933226189
1719,5,3,Rural,1997,125414.06677274263
1243,5,1,Rural,1952,144991.4216884865
1649,5,1,Rural,1963,145108.297339721
2519,5,1,Rural,2008,198623.32125845505
1070,5,2,Rural,1969,93508.18931315356
2543,5,1,Rural,2015,272223.9359939015
1291,5,2,Rural,1983,173197.36808767833
1376,5,3,Rural,1973,235627.24722065276
1527,5,3,Rural,1994,232142.4976565203
2512,5,1,Rural,1967,294701.1191895906
2693,5,1,Rural,1955,283205.4126535289
2961,5,3,Rural,1959,271072.05393494753
2547,5,2,Rural,1955,253857.77436780525
1769,5,3,Rural,2002,137868.03044132062
2715,5,2,Rural,1969,318606.6203731632
2908,5,1,Rural,1962,393142.9695602822
1421,5,1,Rural,1967,210164.065325529
2209,5,3,Rural,2014,240528.20550899606
2978,5,3,Rural,2018,353684.8210140848
2449,5,1,Rural,1975,161554.48494380247
2048,5,1,Rural,2020,180636.93917680025
1034,5,3,Rural,1982,240422.83490955195
2714,5,2,Rural,1981,351486.7521808669
2356,5,1,Rural,1952,255697.1410046012
1011,5,1,Rural,1952,161375.84787394534
2869,5,2,Rural,1951,273851.9486516113
2048,5,2,Rural,2002,203835.98884995256
2578,5,1,Rural,2005,311681.62000949157
2091,5,3,Rural,2011,273450.90646316286
1903,5,1,Rural,1968,279293.044277145
1366,5,3,Rural,1975,154665.17604043006
1849,5,2,Rural,2021,253869.65770262733
1537,5,3,Rural,2020,239456.90055389423
1704,5,3,Rural,1977,235441.4511767173
1725,5,3,Rural,2016,232326.63293109043
2298,5,2,Rural,1994,243146.2324479148
1890,5,1,Rural,1951,263725.6595204437
1064,5,1,Rural,2016,98914.61459599307
1626,5,3,Rural,1982,239536.6938939026
2366,5,2,Rural,1954,352750.11488042504
1918,5,3,Rural,1964,246382.27113689343
2836,5,2,Rural,1967,270026.0875895303
1628,5,1,Rural,1966,195001.7305976229
1549,5,2,Rural,2009,181088.99897348837
2149,5,3,Rural,1993,264370.17994484137
1929,5,1,Rural,1960,216333.68068332152
1020,5,2,Rural,1981,102858.00327725687
2912,5,1,Rural,1987,359753.91821100283
1524,5,3,Rural,1998,136180.8993742685
2831,5,2,Rural,1976,333140.12626104377
2855,5,3,Rural,1950,282494.76216586813
1178,5,2,Rural,2012,169578.3238335614
1787,5,3,Rural,2014,185814.04166175445
1731,5,2,Rural,2000,278046.7360280708
2610,5,1,Rural,2004,336882.92996247
1893,5,1,Rural,2020,226101.6625669439
2542,5,2,Rural,1954,235203.695271855
1172,5,3,Rural,1968,177314.51886565308
2944,5,3,Rural,1981,302183.07104551623
2098,5,2,Rural,2002,247115.17763796315
2207,5,2,Rural,2017,144114.84323921066
2920,5,2,Rural,2008,386178.54424345196
2335,5,3,Rural,2011,288524.3948702046
2253,5,2,Rural,1976,204703.25825725577
1446,5,1,Rural,1952,148142.34178194223
1414,5,3,Rural,1983,255215.16759090015
2102,5,2,Rural,1987,251225.8098989565
1561,5,2,Rural,2010,170650.2774579904
1596,5,3,Rural,1957,180041.0479704855
2683,5,1,Rural,1993,291040.02309907466
2462,5,3,Rural,1993,289397.02359904925
1894,5,1,Rural,1970,206032.40192490825
1096,5,1,Rural,2010,76669.45589190058
2463,5,1,Rural,1969,254515.30948917108
1294,5,2,Rural,1965,170085.39091918824
1188,5,3,Rural,1973,193598.89381336793
2321,5,3,Rural,2014,250368.1826295437
2221,5,3,Rural,1956,277108.01077268535
1950,5,2,Rural,1991,306861.8889379704
2522,5,3,Rural,2003,380444.7932116209
2984,5,1,Rural,1983,373296.13775196834
1984,5,2,Rural,1967,226691.84521730107
2463,5,2,Rural,1968,312702.98910349834
1852,5,1,Rural,1954,238750.70705834695
1847,5,1,Rural,1975,252844.66217232172
1534,5,1,Rural,1978,188417.33040511393
1390,5,1,Rural,1972,157868.21237160504
2870,5,1,Rural,1968,286823.61376672005
2590,5,3,Rural,1990,319184.6733364819
1805,5,3,Rural,1979,212721.7435730158
1031,5,2,Rural,1995,139119.7470607415
1666,5,1,Rural,1965,201757.33775026092
2624,5,1,Rural,1993,357604.8148227808
1175,5,2,Rural,2002,259629.22594563203
2140,5,1,Rural,1961,152143.55957021192
1428,5,2,Rural,1982,195854.6766720469
1660,5,1,Rural,2014,152401.16401955212
1728,5,1,Rural,2005,292976.48490333726
2177,5,1,Rural,1986,185530.3559411385
1091,5,2,Rural,2020,77616.42942724071
1272,5,1,Rural,2018,163561.6486019355
1176,5,2,Rural,1968,197413.596033503
1665,5,1,Rural,1977,134421.72888226
1089,5,1,Rural,1952,70589.93134552908
2184,5,2,Rural,1984,222419.8322356644
2144,5,2,Rural,1996,165151.42378199665
1067,5,1,Rural,1965,146360.87442512752
1660,5,3,Rural,1968,198942.99514876975
2362,5,2,Rural,1980,305979.9061723229
2583,5,2,Rural,1998,298466.23379891185
2797,5,3,Rural,2015,314335.30385075056
1442,5,2,Rural,2002,180944.6250952969
1522,5,1,Rural,1964,157027.30044314
1404,5,1,Rural,2018,158467.7042814999
1839,5,3,Rural,2000,286597.3719352669
2261,5,3,Rural,1974,271607.7718201883
2680,5,3,Rural,1955,294391.9895104109
1196,5,1,Rural,2010,182110.68999424117
1018,5,1,Rural,1985,132536.53497499845
2785,5,2,Rural,2010,297671.13302030554
2545,5,2,Rural,2007,403485.02207849885
1751,5,1,Rural,2000,198542.80503724073
2777,5,1,Rural,1995,283000.3667734466
1235,5,3,Rural,2010,225773.6150520952
2074,5,3,Rural,1961,231021.3077801809
1755,5,2,Rural,2009,161216.98050485074
1024,5,2,Rural,1957,81960.52048780452
1790,5,3,Rural,2012,263565.85733127507
1575,5,1,Rural,1979,216265.2073993399
1583,5,3,Rural,1969,207227.06610102687
1905,5,1,Rural,1995,306987.6703602582
1435,5,3,Rural,1998,141895.18006885008
2743,5,2,Rural,1957,318023.33373774844
1056,5,2,Rural,1983,208224.98153138038
1890,5,2,Rural,1994,207229.55306616126
2111,5,1,Rural,2016,234055.2172203378
2716,5,2,Rural,1985,363881.7965566223
2385,5,2,Rural,1977,278154.9366645124
2166,5,1,Rural,2002,338458.60066636524
1236,5,1,Rural,1978,225455.54880217253
1460,5,1,Rural,2001,219150.93025467626
1544,5,1,Rural,1955,162070.13913464986
1306,5,2,Rural,1998,230476.09530831446
1677,5,3,Rural,2008,218445.38873885138
2304,5,1,Rural,1970,187819.92773118327
2544,5,3,Rural,1979,215713.32486355148
1572,5,3,Rural,1997,169742.39687584032
2954,5,2,Rural,2013,375486.3483923692
2533,5,2,Rural,1979,305592.4449663126
2278,5,1,Rural,1967,304138.83734728134
1433,5,3,Rural,1964,234837.37426270332
1918,5,3,Rural,2010,226876.85766096652
1432,5,3,Rural,1992,132100.34331906997
1471,5,1,Rural,1985,213413.99861622826
2834,5,1,Rural,1973,368566.87005180406
2633,5,2,Rural,1998,271673.2745041623
2974,5,2,Rural,1983,357299.5565204424
2103,5,2,Rural,1952,180264.128865118
2487,5,1,Rural,2021,290292.42555691523
1816,5,1,Rural,2005,192165.64329098436
1527,5,1,Rural,2007,241358.75771424282
1164,5,2,Rural,1965,167267.2747042485
2009,5,3,Rural,1967,210525.49375759807
1402,5,2,Rural,1989,112855.44645602291
1364,5,3,Rural,1987,107102.71876754977
2530,5,1,Rural,2006,381004.5181745426
2729,5,2,Rural,2010,245025.5050466054
2800,5,3,Rural,2016,261973.18959948784
2968,5,2,Rural,1967,301509.4825577618
1915,5,2,Rural,1977,218290.58452542935
2459,5,1,Rural,1990,295893.66002896905
1683,5,2,Rural,2005,157207.85527790547
2520,5,1,Rural,2002,234000.69713717903
1210,5,1,Rural,2003,148006.03153437606
2577,5,2,Rural,1960,275940.2755194103
1314,5,3,Rural,2007,167404.77785951475
1422,5,1,Rural,1955,101516.68845348089
2732,5,2,Rural,1971,301719.1367421459
1722,5,1,Rural,1989,203247.2446144823
1779,5,3,Rural,2010,276211.78534971847
2634,5,3,Rural,1952,341700.0446525937
2965,5,1,Rural,1979,382189.0311682966
1529,5,1,Rural,1980,311517.2878299344
2531,5,1,Rural,2008,299535.91000828386
1166,5,2,Rural,1997,124010.43945039614
1016,5,2,Rural,2009,294856.09464351804
1326,5,3,Rural,2014,158061.01214102225
1317,5,1,Rural,1967,104235.05335818589
2502,5,3,Rural,1977,311977.312822173
2101,5,1,Rural,1993,216491.08499583235
2027,5,3,Rural,2000,279323.746303216
1535,5,2,Rural,1970,144604.73053837163
2509,5,3,Rural,1979,406128.7824883196
2130,5,3,Rural,2016,251155.43723946644
1834,5,2,Rural,1996,293490.75041207456
2467,5,3,Rural,1987,281213.170719078
2917,5,3,Rural,1985,356043.1970817934
2139,5,2,Rural,2006,246793.38622596287
2093,5,2,Rural,1952,226010.75885882718
1531,5,2,Rural,2002,190387.3281485982
2624,5,3,Rural,1993,271709.0040013858
1048,5,1,Rural,2005,205435.05994097312
1649,5,1,Rural,2002,274724.3626908343
2381,5,2,Rural,1986,281351.59316919924
2928,5,2,Rural,1983,261883.16107780306
1893,5,2,Rural,1972,262033.24141541286
1063,5,1,Rural,1963,101783.21450780777
2226,5,3,Rural,2002,273055.63634802523
2434,5,1,Rural,1983,248780.58024249642
1959,5,3,Rural,1955,150919.22937216127
1969,5,3,Rural,1974,299886.2251060108
1188,5,1,Rural,1957,172814.24173476154
1837,5,1,Rural,2004,193248.8146789309
1235,5,3,Rural,1987,144084.69736052523
2280,5,3,Rural,1977,182828.8333066907
1258,5,1,Rural,1960,233885.21158041668
2857,5,1,Rural,1951,348870.66341364355
1030,5,1,Rural,1979,142573.0472763568
1013,5,1,Rural,1973,81405.41031298302
1224,5,2,Rural,1975,138357.55717194686
2840,5,1,Rural,1950,279761.3450817079
2152,5,3,Rural,1972,206185.83550766984
2717,5,2,Rural,1975,208681.5986430017
2622,5,3,Rural,1993,361243.7669247208
1762,5,1,Rural,1976,195310.9136418317
1045,5,3,Rural,1957,83028.93575248943
2836,5,3,Rural,1988,284931.20926922787
2559,5,2,Rural,1958,205381.05406027363
2870,5,3,Rural,1962,360073.29839750205
1356,5,2,Rural,1965,223314.66370938453
2379,5,2,Rural,2020,336159.34371421847
1691,5,3,Rural,2005,197980.3471601733
1513,5,1,Rural,1998,164787.47635095764
2617,5,3,Rural,2020,275912.1073286375
2097,5,1,Rural,1979,216796.76191665741
1099,5,3,Rural,1954,108936.35050216128
1461,5,3,Rural,2010,175188.36603686496
1389,5,2,Rural,1956,165216.09868239463
1631,5,1,Rural,1960,192740.12596205925
1873,5,3,Rural,1983,92659.08360181011
1569,5,2,Rural,1997,252076.51604598167
2052,5,2,Rural,1980,182238.77394977285
1473,5,2,Rural,1971,168461.00574156918
2821,5,1,Rural,1958,257617.82620884734
1061,5,1,Rural,2010,185898.5862942809
2323,5,1,Rural,2015,306964.78022476204
1674,5,1,Rural,1971,170978.56852524087
1470,5,2,Rural,2020,287155.6284858837
1575,5,3,Rural,2005,269568.05263016245
1811,5,1,Rural,1958,240339.63556852337
2477,5,3,Rural,1992,362521.0094467441
1885,5,1,Rural,2019,200070.8816039532
2431,5,1,Rural,1982,274227.6565302273
2377,5,1,Rural,1958,303324.9687412574
1842,5,3,Rural,1985,257686.18603900366
1681,5,3,Rural,2000,185664.75060972138
1964,5,3,Rural,1998,194236.12243495992
2435,5,1,Rural,2018,312147.4149351553
1672,5,3,Rural,1976,189137.8491852961
2689,5,3,Rural,1977,272431.9681678078
2921,5,1,Rural,1969,274019.62301751936
1677,5,2,Rural,2013,242034.8209777721
2448,5,2,Rural,1968,236917.3059219019
1943,5,2,Rural,1999,278841.1112690611
1945,5,2,Rural,1970,194083.2564900926
1897,5,2,Rural,1987,276695.5592182063
1225,5,1,Rural,2011,104566.26646403396
1802,5,1,Rural,2009,230516.26779872234
1631,5,1,Rural,1953,87398.44010915176
2395,5,1,Rural,1977,209494.57902250212
1120,5,3,Rural,1973,140784.5526939628
2196,5,1,Rural,1976,253811.94095994436
2743,5,1,Rural,1996,344151.8571428989
2429,5,1,Rural,1965,301419.2251006039
2968,5,2,Rural,2013,272760.7660014783
1769,5,3,Rural,1978,203007.14105967898
2566,5,2,Rural,2005,347394.0104252768
2564,5,1,Rural,1978,314745.11906322464
2937,5,2,Rural,2005,356807.14086034795
2014,5,1,Rural,1958,248071.17879145764
2739,5,1,Rural,1990,316115.6099586201
1610,5,1,Rural,2021,193657.23587588902
2197,5,2,Rural,2012,269096.6662769623
1860,5,2,Rural,2010,170155.15333870094
2656,5,2,Rural,1983,337317.2556460609
1453,5,3,Rural,2002,230080.99699086839
2536,5,2,Rural,2018,284680.2462633512
1824,5,3,Rural,1960,144888.7494251381
2314,5,2,Rural,2014,202239.68856971437
2629,5,2,Rural,1997,254102.18397878075
1467,5,3,Rural,2018,280301.6882942679
2127,5,3,Rural,1996,194712.8824936494
1507,5,2,Rural,1961,193461.33057355628
1255,5,3,Rural,2018,109488.46385030771
2195,5,2,Rural,2018,226142.00932429658
2564,5,3,Rural,1958,324930.1104735462
1756,5,1,Rural,1975,214644.5763326432
2463,5,2,Rural,1952,262686.5334338746
1730,5,3,Rural,1984,235250.59144566744
2241,5,2,Rural,1975,215974.00621821347
2904,5,1,Rural,2000,381541.1657283056
2030,5,1,Rural,1988,226099.68448935676
2713,5,3,Rural,1998,214369.33497272932
1828,5,3,Rural,1981,219339.60187312073
1933,5,1,Rural,1954,175595.37725593933
2989,5,2,Rural,1998,271885.57301181747
1812,5,2,Rural,1993,171288.6804247761
1462,5,3,Rural,1977,309877.25448219455
2465,5,2,Rural,1960,296354.010003651
1501,5,1,Rural,1959,102171.58988660286
2210,5,1,Rural,1988,321674.8596716501
1287,5,1,Rural,1955,174300.57413877925
1337,5,1,Rural,2001,77270.79966989154
1438,5,1,Rural,1979,195552.27269966868
1020,5,3,Rural,1986,198169.8601235565
2503,5,1,Rural,2010,332333.0938773007
1511,5,1,Rural,1960,129905.45241985556
1554,5,1,Rural,1977,194056.65040310432
2118,5,3,Rural,2016,223545.90427399933
1717,5,1,Rural,1966,282245.9378616574
2439,5,1,Rural,1996,239215.28156795786
1849,5,2,Rural,2015,125453.25635098612
2070,5,1,Rural,2000,208485.02616451186
1999,5,1,Rural,2009,245777.60666063585
1992,5,2,Rural,1983,262394.77760546585
1686,5,3,Rural,2013,208899.1487056785
2485,5,1,Rural,1960,381482.7991743795
2513,5,1,Rural,2011,313704.0719041232
2001,5,3,Rural,1983,218534.64154784105
2618,5,1,Rural,1962,317748.3150023669
1365,5,2,Rural,1950,133992.52619334706
2417,5,1,Rural,2005,222412.35848916185
2959,5,1,Rural,1983,297062.53143369325
1436,5,2,Rural,2021,179309.9183455794
1234,5,1,Rural,1989,175498.31943951783
2159,5,3,Rural,1970,184002.46658433037
1747,5,1,Rural,1952,224506.99391802202
1307,5,3,Rural,2017,149128.91348874685
1368,5,3,Rural,1977,170538.30432431572
1920,5,2,Rural,1987,134160.20076436628
2469,5,3,Rural,1963,166286.01817421708
2015,5,3,Rural,1996,310837.25853304594
2593,5,1,Rural,1991,236481.3463507773
2004,5,1,Rural,2001,229447.62366407574
2705,5,2,Rural,1977,330064.32379435434
2163,5,2,Rural,2020,301909.82600676373
2903,5,2,Rural,1967,301469.53570764046
2503,5,3,Rural,1968,230606.801033355
1336,5,2,Rural,1992,212999.66279341068
1253,5,1,Rural,2018,193070.54941084568
1095,5,1,Rural,1980,118176.67631778715
1843,5,2,Rural,2012,181636.66003496753
1790,5,2,Rural,1989,324488.64541471656
1160,5,2,Rural,1986,144802.94090893323
2963,5,1,Rural,1952,346226.0682734581
1889,5,2,Rural,1985,229496.54224545087
1875,5,2,Rural,1974,191061.76692857497
1044,5,2,Rural,1969,89547.6367794298
1442,5,3,Rural,1980,228388.07627738328
1686,5,1,Rural,1980,243825.79226714408
2680,5,3,Rural,1992,260600.85326554556
2810,5,2,Rural,1992,308861.0240868703
1322,5,1,Rural,2010,102940.67011372154
1783,5,3,Rural,2014,196274.39319619778
1395,5,2,Rural,2019,195049.97883003738
2161,5,3,Rural,1954,198454.72290320307
1838,5,1,Rural,1973,222171.23150412107
1228,5,3,Rural,1986,152756.42575004604
2376,5,1,Rural,2012,232465.3789336643
2382,5,1,Rural,1995,319629.05068287667
1705,5,2,Rural,1989,184951.09260928174
1015,5,3,Rural,1983,127496.34890691715
2428,5,2,Rural,1990,345827.3692880597
2637,5,2,Rural,1978,219881.67905870237
1323,5,1,Rural,1952,131707.35885612742
2648,5,2,Rural,1971,333049.1134084593
1529,5,2,Rural,1952,212829.02482988487
1091,5,2,Rural,1993,83887.36121435976
2901,5,2,Rural,1972,205234.22084396816
2699,5,2,Rural,1993,356124.41459897906
2684,5,3,Rural,2009,315918.7379669236
2392,5,3,Rural,1999,335742.80099089275
1938,5,2,Rural,2016,142005.7003533243
2339,5,3,Rural,1957,280410.83897369704
1547,5,1,Rural,1977,225944.59351567063
1183,5,2,Rural,1994,219336.8790021916
2276,5,1,Rural,1952,162094.3555759107
2171,5,3,Rural,2021,204269.43976443654
2596,5,1,Rural,1972,329187.9697216129
2918,5,1,Rural,1964,288801.1440050212
1395,5,1,Rural,1970,133861.18290697754
1864,5,2,Rural,1977,300807.8469454212
2484,5,3,Rural,1960,296823.2584798682
1663,5,3,Rural,2002,125754.02678675258
2561,5,3,Rural,2009,332073.2300964644
2318,5,2,Rural,1958,304687.2588091128
2161,5,2,Rural,1962,143993.07807395927
1715,5,1,Rural,1950,180778.30636864965
1799,5,2,Rural,2006,241604.9736565046
1025,5,1,Rural,2007,47698.94001724757
1801,5,1,Rural,2005,199745.0092919514
2915,5,1,Rural,2005,332606.7892350926
2475,5,2,Rural,2003,283030.210697909
1637,5,3,Rural,2013,217662.3222373456
2030,5,3,Rural,1986,203386.81984911067
1486,5,1,Rural,2010,161407.1502467577
1643,5,1,Rural,1963,153229.41763937357
2224,5,1,Rural,2021,210984.41603080672
1917,5,3,Rural,1964,188864.46221380902
1552,5,3,Rural,1987,242639.92287794815
2443,5,1,Rural,1972,217212.34651376875
1103,5,1,Rural,2003,172498.6313509911
1741,5,1,Rural,1997,213100.17890344188
2545,5,2,Rural,1959,345358.2087758433
1276,5,2,Rural,2010,205568.0863065658
1187,5,3,Rural,1953,79493.25270670289
2156,5,1,Rural,1977,320687.2790616428
1782,5,1,Rural,1992,222715.2398168804
1519,5,3,Rural,2018,104767.31131438613
1314,5,3,Rural,1986,219531.5833969075
1801,5,2,Rural,1963,141273.01516188766
2777,5,2,Rural,1975,236607.9445854596
2903,5,2,Rural,2003,262574.6540486176
1274,5,2,Rural,1977,48262.35488157641
1158,5,2,Rural,1994,154733.1717536043
1693,5,1,Rural,1978,203181.5338518305
2135,5,3,Rural,1973,243161.71665528865
2985,5,1,Rural,1975,359444.7651799914
1679,5,2,Rural,1983,207128.53211529535
2179,5,1,Rural,1957,227125.36473821642
1269,5,1,Rural,2009,228129.1299940651
1463,5,3,Rural,1955,159321.12494217008
2308,5,3,Rural,1958,243741.58058284203
2233,5,3,Rural,1995,263573.53926724306
1498,5,3,Rural,2003,155073.5563012714
1916,5,3,Rural,1965,312717.1940021532
2162,5,3,Rural,1976,221934.79985233466
2710,5,3,Rural,1987,296809.21620225266
2690,5,3,Rural,2011,298499.3460372994
1435,5,1,Rural,2021,207203.5442267234
2096,5,1,Rural,2005,221436.15426929903
1105,5,3,Rural,1950,217482.8124070313
2100,5,2,Rural,1981,281122.77809555846
2593,5,3,Rural,1986,287368.0287001057
2082,5,1,Rural,2000,190351.925000055
1560,5,3,Rural,1986,215836.02709579282
2089,5,1,Rural,2003,276426.4321146753
2816,5,2,Rural,2009,322003.38667045376
2340,5,3,Rural,1991,315304.7590995394
1309,5,1,Rural,2008,113736.70443847233
2805,5,3,Rural,2021,336154.89658167755
1578,5,3,Rural,1994,200247.25377127543
1970,5,2,Rural,2003,216314.5088577849
1348,5,3,Rural,1966,261168.73798454693
2046,5,1,Rural,2018,236096.3177271222
1762,5,2,Rural,1966,124773.00946716136
2640,5,3,Rural,1973,305371.1609513629
2863,5,1,Rural,1969,371120.7877937616
2230,5,2,Rural,1984,250093.79284388758
1857,5,1,Rural,1959,224944.66200427982
1269,5,1,Rural,1950,132791.86735558172
2244,5,2,Rural,1966,254005.28047051773
