model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Beetle,2014,9495.0,Manual,64147,Diesel,125,57.6,2.0
 Beetle,2013,7750.0,Manual,51780,Petrol,150,47.9,1.2
 Beetle,2015,11695.0,Manual,5118,Petrol,125,51.4,1.2
 Beetle,2013,10999.0,Manual,16969,Petrol,235,37.2,2.0
 Beetle,2014,7930.0,Manual,33391,Diesel,30,65.7,1.6
 Beetle,2014,9965.0,Manual,36262,Petrol,150,47.9,1.2
 Beetle,2014,14990.0,Semi-Auto,17162,Diesel,160,50.4,2.0
 Beetle,2018,13500.0,Manual,24104,Petrol,150,53.3,1.2
 Beetle,2016,11990.0,Manual,19039,Petrol,145,48.7,1.4
 Beetle,2017,13990.0,Manual,22781,Petrol,145,50.4,1.4
 Beetle,2016,12995.0,Semi-Auto,13771,Petrol,125,53.3,1.2
 Beetle,2017,14995.0,Manual,14757,Diesel,30,62.8,2.0
 Beetle,2016,10444.0,Semi-Auto,41000,Diesel,30,64.2,2.0
 Beetle,2014,5997.0,Manual,73686,Petrol,145,47.9,1.2
 Beetle,2015,9430.0,Manual,39584,Petrol,200,42.8,1.4
 Beetle,2017,13981.0,Manual,30456,Diesel,150,67.3,2.0
 Beetle,2016,14991.0,Manual,35916,Petrol,150,47.1,1.4
 Beetle,2014,12751.0,Manual,30323,Diesel,150,55.4,2.0
 Beetle,2014,10700.0,Manual,40830,Petrol,235,38.7,2.0
 Beetle,2016,11462.0,Manual,18600,Petrol,125,51.4,1.2
 Beetle,2016,8690.0,Manual,65318,Diesel,20,65.7,2.0
 Beetle,2015,7795.0,Manual,55239,Petrol,145,47.9,1.2
 Beetle,2014,11495.0,Manual,11000,Diesel,30,65.7,1.6
 Beetle,2014,7999.0,Manual,29699,Diesel,125,57.6,2.0
 Beetle,2017,12240.0,Manual,30446,Petrol,145,53.3,1.2
 Beetle,2016,10990.0,Manual,35345,Diesel,30,61.4,2.0
 Beetle,2016,10490.0,Manual,38540,Diesel,30,61.4,2.0
 Beetle,2016,12000.0,Manual,18442,Diesel,30,67.3,2.0
 Beetle,2017,11995.0,Manual,27321,Petrol,145,53.3,1.2
 Beetle,2018,14490.0,Manual,40551,Petrol,145,51.4,1.2
 Beetle,2014,10000.0,Manual,61917,Petrol,165,46.3,1.2
 Beetle,2018,16995.0,Manual,15490,Petrol,145,51.4,1.2
 Beetle,2015,8995.0,Manual,35212,Diesel,30,65.7,1.6
 Beetle,2013,13189.0,Manual,34803,Petrol,205,41.5,1.4
 Beetle,2016,10990.0,Manual,39625,Petrol,145,48.7,1.4
 Beetle,2016,14490.0,Semi-Auto,44533,Petrol,200,42.2,2.0
 Beetle,2016,13990.0,Manual,23991,Petrol,160,43.5,2.0
 Beetle,2014,10410.0,Semi-Auto,41587,Petrol,260,37.2,2.0
 Beetle,2016,12000.0,Automatic,15443,Petrol,125,53.3,1.2
 Beetle,2017,14491.0,Semi-Auto,9984,Petrol,150,55.4,1.2
 Beetle,2015,10495.0,Semi-Auto,37843,Diesel,125,58.9,2.0
 Beetle,2016,13700.0,Manual,22857,Diesel,30,61.4,2.0
 Beetle,2001,1295.0,Manual,110000,Petrol,200,49.6,1.6
 Beetle,2015,9299.0,Manual,38000,Petrol,125,51.4,1.2
 Beetle,2006,3195.0,Manual,117000,Diesel,150,50.4,1.9
 Beetle,2015,11000.0,Manual,26196,Petrol,205,42.8,1.4
 Beetle,2012,8699.0,Manual,15000,Petrol,235,37.2,2.0
 Beetle,2014,7490.0,Manual,55457,Diesel,30,65.7,1.6
 Beetle,2018,14600.0,Manual,9647,Petrol,145,50.4,1.4
 Beetle,2007,2295.0,Manual,89000,Petrol,265,36.7,1.6
 Beetle,2014,8311.0,Manual,37864,Petrol,145,47.9,1.2
 Beetle,2005,1495.0,Manual,93839,Petrol,260,40.9,1.6
 Beetle,2014,7695.0,Manual,31872,Diesel,30,65.7,1.6
 Beetle,2013,10400.0,Manual,38333,Petrol,235,37.2,2.0
 Beetle,2017,13800.0,Manual,17859,Petrol,125,53.3,0.0
 Beetle,2015,9689.0,Manual,21867,Petrol,125,51.4,1.2
 Beetle,2013,7299.0,Manual,61410,Diesel,125,57.6,2.0
 Beetle,2015,11000.0,Manual,37944,Diesel,145,55.4,2.0
 Beetle,2014,9280.0,Automatic,26228,Petrol,145,47.9,1.2
 Beetle,2006,1799.0,Manual,103875,Petrol,260,36.7,1.6
 Beetle,2003,1300.0,Manual,87000,Petrol,260,40.9,1.6
 Beetle,2015,8995.0,Manual,49197,Diesel,30,61.4,2.0
 Beetle,2016,11990.0,Manual,11500,Petrol,125,51.4,1.2
 Beetle,2007,3850.0,Manual,40000,Petrol,265,36.2,1.6
 Beetle,2016,13480.0,Automatic,43268,Diesel,125,58.9,2.0
 Beetle,2001,899.0,Automatic,1,Petrol,325,29.7,2.0
 Beetle,2006,2695.0,Manual,78356,Petrol,325,32.1,2.0
 Beetle,2007,2395.0,Manual,103500,Petrol,260,36.7,1.6
 Beetle,2016,13790.0,Manual,50139,Petrol,150,48.7,1.4
 Beetle,2016,14980.0,Manual,14382,Petrol,165,43.5,2.0
 Beetle,2001,2490.0,Manual,47729,Petrol,330,32.5,2.0
 Beetle,2015,8990.0,Manual,48000,Petrol,140,48.7,1.4
 Beetle,2014,7995.0,Manual,44000,Petrol,145,47.9,1.2
 Beetle,2009,5990.0,Manual,69000,Petrol,265,36.2,1.6
 CC,2014,9985.0,Manual,50342,Diesel,30,60.1,2.0
 CC,2015,12999.0,Semi-Auto,32878,Diesel,125,56.5,2.0
 CC,2014,9960.0,Semi-Auto,40348,Diesel,145,54.3,2.0
 CC,2015,9998.0,Manual,61090,Diesel,30,62.8,2.0
 CC,2014,9995.0,Semi-Auto,36221,Diesel,145,53.3,2.0
 CC,2015,17495.0,Semi-Auto,21700,Diesel,125,56.5,2.0
 CC,2013,9998.0,Manual,23255,Diesel,30,60.1,2.0
 CC,2014,10495.0,Manual,34566,Diesel,125,58.9,2.0
 CC,2014,9580.0,Semi-Auto,57954,Diesel,145,53.3,2.0
 CC,2014,8798.0,Manual,64650,Diesel,30,60.1,2.0
 CC,2014,10298.0,Semi-Auto,46961,Diesel,145,53.3,2.0
 CC,2016,12950.0,Semi-Auto,24500,Diesel,125,58.9,2.0
 CC,2015,9995.0,Manual,60687,Diesel,30,60.1,2.0
 CC,2016,10850.0,Manual,36700,Diesel,30,62.8,2.0
 CC,2015,11450.0,Semi-Auto,36040,Petrol,125,50.4,1.4
 CC,2016,12440.0,Manual,25501,Diesel,30,62.8,2.0
 CC,2015,10950.0,Manual,24571,Diesel,30,60.1,2.0
 CC,2016,12990.0,Semi-Auto,52276,Diesel,125,58.9,2.0
 CC,2015,10110.0,Semi-Auto,60717,Diesel,125,58.9,2.0
 CC,2014,7627.0,Manual,72719,Diesel,30,60.1,2.0
 CC,2015,10471.0,Semi-Auto,51268,Diesel,125,58.9,2.0
 CC,2016,10965.0,Manual,33017,Diesel,30,60.1,2.0
 CC,2016,15000.0,Semi-Auto,4289,Petrol,200,39.2,1.8
 CC,2016,11965.0,Semi-Auto,55000,Diesel,125,56.5,2.0
 CC,2013,9995.0,Manual,52000,Diesel,30,60.1,2.0
 CC,2014,10500.0,Manual,50400,Diesel,30,60.1,2.0
 CC,2015,8337.0,Manual,83009,Diesel,30,60.1,2.0
 CC,2016,15450.0,Semi-Auto,22080,Diesel,125,58.9,2.0
 CC,2017,12791.0,Manual,37353,Diesel,30,62.8,2.0
 CC,2013,9498.0,Manual,43067,Diesel,125,58.9,2.0
 CC,2015,11292.0,Manual,36602,Diesel,30,62.8,2.0
 CC,2016,10999.0,Semi-Auto,39416,Diesel,125,56.5,2.0
 CC,2016,13495.0,Semi-Auto,33810,Diesel,125,56.5,2.0
 CC,2013,7820.0,Manual,62541,Diesel,30,60.1,2.0
 CC,2016,14795.0,Semi-Auto,11452,Petrol,205,39.2,1.8
 CC,2016,14302.0,Semi-Auto,13841,Petrol,200,39.2,1.8
 CC,2015,8998.0,Manual,84932,Diesel,30,60.1,2.0
 CC,2015,13892.0,Semi-Auto,30484,Diesel,125,56.5,2.0
 CC,2015,7957.0,Manual,82710,Diesel,30,60.1,2.0
 CC,2016,11250.0,Semi-Auto,29000,Diesel,150,53.3,2.0
 CC,2015,9950.0,Semi-Auto,72098,Diesel,125,58.9,2.0
 CC,2013,8999.0,Semi-Auto,55518,Diesel,145,53.3,2.0
 CC,2017,15490.0,Semi-Auto,17955,Diesel,125,58.9,2.0
 CC,2014,7991.0,Manual,81267,Diesel,30,60.1,2.0
 CC,2014,8790.0,Semi-Auto,60987,Diesel,145,53.3,2.0
 CC,2016,12890.0,Semi-Auto,43308,Diesel,145,54.3,2.0
 CC,2015,9995.0,Semi-Auto,54231,Diesel,150,53.3,2.0
 CC,2013,7970.0,Manual,79303,Diesel,30,60.1,2.0
 CC,2016,12999.0,Manual,14652,Petrol,145,49.6,1.4
 CC,2016,13995.0,Manual,25500,Diesel,30,62.8,2.0
 CC,2013,8250.0,Manual,72000,Diesel,125,58.9,2.0
 CC,2014,9295.0,Manual,76705,Diesel,30,60.1,2.0
 CC,2015,9225.0,Manual,68539,Diesel,30,62.8,2.0
 CC,2015,10775.0,Semi-Auto,56508,Diesel,145,54.3,2.0
 CC,2016,13300.0,Manual,18141,Diesel,30,62.8,2.0
 CC,2013,7990.0,Manual,74000,Diesel,30,60.1,2.0
 CC,2013,10500.0,Manual,30000,Diesel,30,60.1,2.0
 CC,2015,11715.0,Automatic,34291,Diesel,145,53.3,2.0
 CC,2017,13499.0,Manual,20405,Diesel,30,62.8,2.0
 CC,2013,9680.0,Automatic,41858,Diesel,145,54.3,2.0
 CC,2014,9999.0,Automatic,61063,Diesel,145,53.3,2.0
 CC,2016,11440.0,Automatic,74360,Diesel,125,56.5,2.0
 CC,2012,6895.0,Manual,84303,Diesel,30,60.1,2.0
 CC,2015,8688.0,Manual,90204,Diesel,30,62.8,2.0
 CC,2016,9588.0,Automatic,89603,Diesel,125,58.9,2.0
 CC,2016,8888.0,Automatic,108808,Diesel,125,58.9,2.0
 CC,2013,8380.0,Manual,66559,Diesel,30,60.1,2.0
 CC,2013,7345.0,Manual,69811,Diesel,30,60.1,2.0
 CC,2016,11549.0,Automatic,48488,Diesel,125,58.9,2.0
 CC,2016,10712.0,Automatic,54355,Diesel,125,58.9,2.0
 CC,2016,12290.0,Automatic,41044,Diesel,125,58.9,2.0
 CC,2015,9000.0,Manual,68345,Diesel,30,62.8,2.0
 CC,2016,12700.0,Automatic,35034,Diesel,125,58.9,2.0
 CC,2017,14000.0,Automatic,27000,Diesel,125,58.9,2.0
 CC,2016,10000.0,Manual,74194,Diesel,125,55.4,2.0
 CC,2012,6799.0,Manual,91808,Diesel,30,60.1,2.0
 CC,2012,7995.0,Manual,58000,Diesel,30,60.1,2.0
 CC,2013,8847.0,Automatic,70757,Diesel,145,53.3,2.0
 CC,2015,9301.0,Manual,61119,Diesel,30,60.1,2.0
 CC,2015,10000.0,Automatic,70920,Diesel,145,54.3,2.0
 CC,2016,11499.0,Manual,18229,Petrol,160,44.8,1.4
 CC,2016,11495.0,Automatic,53555,Diesel,125,58.9,2.0
 CC,2016,11389.0,Automatic,44807,Diesel,125,58.9,2.0
 CC,2014,12400.0,Manual,11980,Diesel,125,58.9,2.0
 CC,2014,9450.0,Manual,56241,Diesel,30,60.1,2.0
 CC,2013,8399.0,Manual,33305,Diesel,125,60.1,2.0
 CC,2016,10329.0,Automatic,75387,Diesel,125,58.9,2.0
 CC,2014,11000.0,Automatic,45755,Diesel,150,53.3,2.0
 CC,2016,13000.0,Manual,19000,Diesel,30,62.8,2.0
 CC,2011,7440.0,Automatic,74000,Diesel,150,53.3,2.0
 CC,2016,12500.0,Automatic,32925,Diesel,125,58.9,2.0
 CC,2013,10000.0,Automatic,41394,Diesel,145,53.3,2.0
 CC,2012,6695.0,Manual,98000,Diesel,30,60.1,2.0
 CC,2015,10500.0,Automatic,47637,Diesel,125,58.9,2.0
 CC,2013,8791.0,Manual,46000,Petrol,200,39.8,1.8
 Caddy,2015,12490.0,Manual,54641,Diesel,265,60.1,2.0
 Caddy,2015,13590.0,Manual,45500,Diesel,160,49.6,2.0
 Caddy,2016,11999.0,Automatic,59523,Diesel,145,55.4,2.0
 Caddy,2012,9995.0,Manual,26142,Diesel,200,48.7,1.6
 Caddy,2017,15995.0,Automatic,25797,Diesel,145,55.4,2.0
 Caddy,2016,12995.0,Manual,20688,Diesel,125,60.1,2.0
 Caddy Life,2017,15998.0,Semi-Auto,20123,Diesel,145,55.4,2.0
 Caddy Life,2017,19995.0,Manual,15860,Petrol,145,56.5,2.0
 Caddy Life,2020,22000.0,Manual,1700,Diesel,150,51.4,2.0
 Caddy Life,2020,16995.0,Manual,1724,Diesel,145,47.9,2.0
 Caddy Life,2017,14990.0,Manual,15986,Diesel,145,60.1,2.0
 Caddy Life,2019,17995.0,Manual,2156,Diesel,150,51.4,2.0
 Caddy Life,2013,11495.0,Semi-Auto,27000,Diesel,165,49.6,1.6
 Caddy Life,2019,19995.0,Automatic,3000,Diesel,145,47.9,2.0
 Caddy Maxi,2015,9995.0,Semi-Auto,66000,Diesel,200,48.7,1.6
 Caddy Maxi,2012,9995.0,Semi-Auto,53000,Diesel,200,48.7,1.6
 Caddy Maxi,2015,9949.0,Automatic,93113,Diesel,160,52.3,1.6
 Caddy Maxi,2017,15950.0,Semi-Auto,25510,Diesel,145,56.5,2.0
 Caddy Maxi Life,2019,19000.0,Automatic,13191,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18250.0,Automatic,12240,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18250.0,Automatic,13891,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,20000.0,Automatic,1000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19000.0,Automatic,13106,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,19000.0,Automatic,12174,Diesel,145,44.1,2.0
 Caddy Maxi Life,2014,9498.0,Manual,56716,Diesel,200,48.7,1.6
 Caddy Maxi Life,2019,21750.0,Manual,2285,Diesel,145,57.7,2.0
 Caddy Maxi Life,2018,20990.0,Semi-Auto,3961,Diesel,145,56.5,2.0
 Caddy Maxi Life,2018,18990.0,Manual,6200,Diesel,145,57.7,2.0
 Caddy Maxi Life,2019,19999.0,Manual,2759,Diesel,145,57.7,2.0
 Caddy Maxi Life,2019,19999.0,Semi-Auto,3818,Diesel,145,46.3,2.0
 Caddy Maxi Life,2018,13498.0,Manual,52890,Diesel,145,58.9,2.0
 Caddy Maxi Life,2017,19700.0,Semi-Auto,36000,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,24295.0,Semi-Auto,1374,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19499.0,Manual,3349,Diesel,145,57.7,2.0
 Caddy Maxi Life,2016,16495.0,Semi-Auto,20625,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,18990.0,Manual,1201,Diesel,145,49.6,2.0
 Caddy Maxi Life,2020,21995.0,Semi-Auto,2134,Diesel,150,46.3,2.0
 Caddy Maxi Life,2019,19995.0,Semi-Auto,11392,Diesel,150,44.1,2.0
 Caddy Maxi Life,2019,18990.0,Semi-Auto,13309,Diesel,150,58.9,2.0
 Caddy Maxi Life,2020,20990.0,Semi-Auto,1000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18490.0,Semi-Auto,13857,Diesel,145,54.3,2.0
 Caddy Maxi Life,2020,19995.0,Semi-Auto,2000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2017,15995.0,Manual,25810,Diesel,125,58.9,2.0
 Caddy Maxi Life,2019,22788.0,Semi-Auto,1581,Diesel,145,46.3,2.0
 Caddy Maxi Life,2020,23990.0,Semi-Auto,2000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,20950.0,Semi-Auto,10000,Diesel,150,46.3,2.0
 Caddy Maxi Life,2018,17450.0,Semi-Auto,3861,Diesel,145,56.5,2.0
 Caddy Maxi Life,2020,23995.0,Semi-Auto,5000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2020,25995.0,Semi-Auto,5000,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19495.0,Semi-Auto,11971,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,19995.0,Semi-Auto,8481,Diesel,150,54.3,2.0
 Caddy Maxi Life,2018,17499.0,Manual,9626,Diesel,145,55.4,2.0
 Caddy Maxi Life,2016,16450.0,Semi-Auto,9186,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,18695.0,Semi-Auto,10194,Diesel,150,44.1,2.0
 Caddy Maxi Life,2019,18495.0,Semi-Auto,13507,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,18990.0,Manual,1798,Petrol,150,39.8,1.0
 Caddy Maxi Life,2019,18990.0,Semi-Auto,11900,Diesel,145,58.9,2.0
 Caddy Maxi Life,2019,18795.0,Semi-Auto,9277,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,20994.0,Semi-Auto,9793,Diesel,145,58.9,2.0
 Caddy Maxi Life,2019,19795.0,Semi-Auto,12961,Diesel,150,54.3,2.0
 Caddy Maxi Life,2019,19795.0,Semi-Auto,11744,Diesel,150,54.3,2.0
 Caddy Maxi Life,2017,16994.0,Semi-Auto,32110,Diesel,145,54.3,2.0
 Caddy Maxi Life,2019,19995.0,Semi-Auto,14056,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18999.0,Semi-Auto,13349,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,19499.0,Manual,6693,Diesel,145,50.4,2.0
 Caddy Maxi Life,2019,21999.0,Automatic,100,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18991.0,Automatic,4525,Diesel,145,46.3,2.0
 Caddy Maxi Life,2014,11995.0,Manual,30393,Diesel,205,48.7,1.6
 Caddy Maxi Life,2020,22490.0,Automatic,89,Diesel,145,46.3,2.0
 Caddy Maxi Life,2019,18450.0,Automatic,13411,Diesel,145,44.1,2.0
 Caddy Maxi Life,2019,18450.0,Automatic,11650,Diesel,145,44.1,2.0
 Caddy Maxi Life,2018,14991.0,Automatic,40604,Diesel,145,56.5,2.0
 Caddy Maxi Life,2018,16991.0,Manual,1959,Diesel,150,57.7,2.0
 Caddy Maxi Life,2019,18991.0,Automatic,63,Diesel,150,46.3,2.0
 Caddy Maxi Life,2019,19490.0,Automatic,13194,Diesel,145,44.1,2.0
 Caddy Maxi Life,2018,18000.0,Automatic,4571,Petrol,145,47.1,1.4
 Caddy Maxi Life,2017,13950.0,Manual,39680,Diesel,125,58.9,2.0
 California,2019,55999.0,Automatic,8783,Diesel,260,32.1,2.0
 California,2019,56995.0,Semi-Auto,8991,Diesel,260,33.2,2.0
 California,2019,52995.0,Manual,12895,Diesel,260,44.1,2.0
 California,2019,54995.0,Semi-Auto,3500,Diesel,260,32.1,2.0
 California,2020,61995.0,Semi-Auto,1000,Diesel,260,32.1,2.0
 California,2018,54999.0,Automatic,7865,Diesel,260,44.1,2.0
 California,2019,69994.0,Semi-Auto,3544,Diesel,260,29.1,2.0
 California,2019,54999.0,Automatic,10501,Diesel,265,32.1,2.0
 California,2019,52991.0,Automatic,7750,Diesel,260,32.1,2.0
 California,2019,57991.0,Automatic,4653,Diesel,260,33.2,2.0
 California,2019,57991.0,Automatic,10288,Diesel,260,33.2,2.0
 California,2019,57991.0,Automatic,6739,Diesel,260,33.2,2.0
 California,2019,57991.0,Automatic,7259,Diesel,260,33.2,2.0
 California,2019,57991.0,Automatic,7486,Diesel,260,33.2,2.0
 California,2019,57991.0,Automatic,10080,Diesel,260,29.1,2.0
 Caravelle,2020,47000.0,Automatic,1001,Diesel,145,33.6,2.0
 Caravelle,2019,40980.0,Automatic,8500,Diesel,145,33.6,2.0
 Caravelle,2019,40999.0,Semi-Auto,2198,Diesel,145,47.1,2.0
 Caravelle,2014,23950.0,Automatic,72000,Diesel,325,34.9,2.0
 Caravelle,2019,39995.0,Semi-Auto,6565,Diesel,145,33.6,2.0
 Caravelle,2019,42900.0,Semi-Auto,2544,Diesel,145,32.8,2.0
 Caravelle,2019,52999.0,Semi-Auto,3365,Diesel,145,29.4,2.0
 Caravelle,2019,40999.0,Automatic,50,Diesel,145,32.8,2.0
 Caravelle,2019,39999.0,Semi-Auto,9221,Diesel,145,33.6,2.0
 Caravelle,2019,39950.0,Semi-Auto,3544,Diesel,145,32.8,2.0
 Caravelle,2019,46795.0,Semi-Auto,6280,Diesel,145,33.6,2.0
 Caravelle,2020,43495.0,Semi-Auto,2000,Diesel,150,33.6,2.0
 Caravelle,2013,15990.0,Automatic,80639,Diesel,325,35.8,2.0
 Caravelle,2019,43194.0,Semi-Auto,9893,Diesel,145,32.8,2.0
 Caravelle,2019,39888.0,Automatic,11441,Diesel,145,33.6,2.0
 Caravelle,2019,47994.0,Semi-Auto,7801,Diesel,150,32.8,2.0
 Caravelle,2020,50395.0,Semi-Auto,1000,Diesel,145,34.0,2.0
 Caravelle,2019,42495.0,Automatic,6900,Diesel,145,33.6,2.0
 Caravelle,2019,33495.0,Automatic,11441,Diesel,145,33.6,2.0
 Caravelle,2019,33995.0,Semi-Auto,12815,Diesel,145,33.6,2.0
 Caravelle,2019,45990.0,Semi-Auto,14751,Diesel,145,32.8,2.0
 Caravelle,2020,45990.0,Semi-Auto,1500,Diesel,150,33.6,2.0
 Caravelle,2019,46788.0,Automatic,4479,Diesel,145,33.6,2.0
 Caravelle,2019,47988.0,Automatic,2071,Diesel,145,33.6,2.0
 Caravelle,2019,43990.0,Automatic,12152,Diesel,145,44.8,2.0
 Caravelle,2019,46950.0,Semi-Auto,10000,Diesel,150,33.6,2.0
 Caravelle,2019,44450.0,Automatic,2500,Diesel,145,33.6,2.0
 Caravelle,2019,39950.0,Automatic,7583,Diesel,145,32.8,2.0
 Caravelle,2019,44450.0,Automatic,2222,Diesel,145,33.6,2.0
 Caravelle,2019,46050.0,Automatic,5000,Diesel,145,33.6,2.0
 Caravelle,2019,46990.0,Automatic,7000,Diesel,145,33.6,2.0
 Caravelle,2020,50995.0,Semi-Auto,5000,Diesel,145,34.0,2.0
 Caravelle,2019,44090.0,Automatic,5000,Diesel,145,32.8,2.0
 Caravelle,2019,41995.0,Semi-Auto,3800,Diesel,145,33.6,2.0
 Caravelle,2019,41495.0,Semi-Auto,6924,Diesel,145,33.6,2.0
 Caravelle,2019,44995.0,Automatic,3800,Diesel,145,33.6,2.0
 Caravelle,2019,39995.0,Semi-Auto,12192,Diesel,145,32.8,2.0
 Caravelle,2019,48995.0,Semi-Auto,6000,Diesel,145,29.4,2.0
 Caravelle,2019,35495.0,Semi-Auto,1099,Diesel,145,32.8,2.0
 Caravelle,2020,49995.0,Semi-Auto,1500,Diesel,145,34.0,2.0
 Caravelle,2020,49980.0,Semi-Auto,17,Diesel,145,33.6,2.0
 Caravelle,2019,54995.0,Automatic,10,Diesel,145,33.6,2.0
 Caravelle,2019,56000.0,Automatic,10500,Diesel,145,33.6,2.0
 Caravelle,2019,44494.0,Semi-Auto,8751,Diesel,150,32.8,2.0
 Caravelle,2020,45995.0,Semi-Auto,3000,Diesel,150,33.6,2.0
 Caravelle,2019,54995.0,Automatic,10,Diesel,145,33.6,2.0
 Caravelle,2019,48990.0,Semi-Auto,7034,Diesel,145,29.4,2.0
 Caravelle,2019,41990.0,Automatic,4000,Diesel,145,32.8,2.0
 Caravelle,2020,45450.0,Semi-Auto,15,Diesel,145,32.8,2.0
 Caravelle,2019,45490.0,Semi-Auto,3252,Diesel,145,33.6,2.0
 Caravelle,2019,39990.0,Automatic,2850,Diesel,145,32.8,2.0
 Caravelle,2019,46990.0,Semi-Auto,452,Diesel,150,33.6,2.0
 Caravelle,2019,41990.0,Semi-Auto,8198,Diesel,145,33.6,2.0
 Caravelle,2019,50000.0,Semi-Auto,100,Diesel,145,33.6,2.0
 Caravelle,2020,45450.0,Semi-Auto,15,Diesel,145,32.8,2.0
 Caravelle,2019,44500.0,Automatic,11163,Diesel,145,33.6,2.0
 Caravelle,2019,55990.0,Semi-Auto,17600,Diesel,145,33.6,2.0
 Caravelle,2019,45926.0,Automatic,10614,Diesel,145,29.4,2.0
 Caravelle,2019,43000.0,Semi-Auto,8022,Diesel,145,33.6,2.0
 Caravelle,2019,39995.0,Semi-Auto,12209,Diesel,145,33.6,2.0
 Caravelle,2019,39995.0,Semi-Auto,14997,Diesel,145,33.6,2.0
 Caravelle,2019,54994.0,Semi-Auto,1329,Diesel,150,29.4,2.0
 Caravelle,2019,40996.0,Automatic,5000,Diesel,145,32.8,2.0
 Caravelle,2019,37944.0,Semi-Auto,8,Diesel,145,32.8,2.0
 Caravelle,2019,49996.0,Automatic,947,Diesel,145,32.8,2.0
 Caravelle,2019,51994.0,Automatic,5691,Diesel,145,33.6,2.0
 Caravelle,2019,39994.0,Automatic,6596,Diesel,145,32.8,2.0
 Caravelle,2019,42999.0,Semi-Auto,5434,Diesel,145,33.6,2.0
 Caravelle,2019,40999.0,Automatic,60,Diesel,145,32.8,2.0
 Caravelle,2019,43499.0,Automatic,8521,Diesel,145,32.8,2.0
 Caravelle,2019,41000.0,Semi-Auto,4500,Diesel,145,33.6,2.0
 Caravelle,2019,43999.0,Automatic,8997,Diesel,145,33.6,2.0
 Caravelle,2019,50999.0,Automatic,1000,Diesel,145,33.6,2.0
 Caravelle,2019,46999.0,Automatic,4473,Diesel,150,33.6,2.0
 Caravelle,2020,50388.0,Automatic,5000,Diesel,145,34.0,2.0
 Caravelle,2011,22995.0,Automatic,45000,Diesel,325,34.4,2.0
 Caravelle,2011,20995.0,Automatic,96000,Diesel,325,34.4,2.0
 Caravelle,2012,22995.0,Automatic,73000,Diesel,325,34.4,2.0
 Caravelle,2011,22995.0,Automatic,53000,Diesel,325,34.4,2.0
 Caravelle,2015,25995.0,Semi-Auto,55000,Diesel,300,37.2,2.0
 Caravelle,2012,18995.0,Automatic,102000,Diesel,315,34.4,2.0
 Caravelle,2013,22995.0,Automatic,46000,Diesel,325,35.3,2.0
 Caravelle,2012,16995.0,Automatic,114000,Diesel,325,34.4,2.0
 Caravelle,2006,14495.0,Manual,106000,Diesel,325,34.4,2.5
 Caravelle,2011,19995.0,Automatic,86000,Diesel,325,34.4,2.0
 Caravelle,2012,21995.0,Automatic,45000,Diesel,325,34.4,2.0
 Caravelle,2013,18970.0,Automatic,31528,Diesel,325,36.7,2.0
 Caravelle,2013,19990.0,Automatic,85515,Diesel,300,37.2,2.0
 Caravelle,2019,44880.0,Automatic,3614,Diesel,145,33.6,2.0
 Caravelle,2006,7994.0,Manual,178000,Diesel,325,34.4,2.5
 Caravelle,2019,38500.0,Automatic,9200,Diesel,150,32.8,2.0
 Caravelle,2019,40000.0,Automatic,2000,Diesel,150,33.6,2.0
 Caravelle,2015,25990.0,Automatic,68443,Diesel,300,37.2,2.0
 Caravelle,2015,26500.0,Manual,35977,Diesel,200,45.6,2.0
 Caravelle,2019,49999.0,Automatic,2692,Diesel,145,33.6,2.0
 Caravelle,2016,28999.0,Manual,19981,Diesel,235,42.8,2.0
 Caravelle,2018,34999.0,Automatic,13107,Diesel,145,47.1,2.0
 Caravelle,2016,29994.0,Manual,30414,Diesel,235,42.8,2.0
 Caravelle,2012,11995.0,Semi-Auto,212000,Diesel,325,34.4,2.0
 Caravelle,2015,23499.0,Automatic,60718,Diesel,325,36.7,2.0
 Caravelle,2005,13990.0,Automatic,140000,Diesel,325,31.0,2.5
 Eos,2011,7195.0,Manual,43000,Petrol,185,41.5,1.4
 Eos,2008,4995.0,Manual,65000,Diesel,195,48.0,2.0
 Eos,2008,3695.0,Automatic,127000,Petrol,280,34.5,2.0
